origin_id;destination_id;distance
VCD11;VLG1;5
VCD11;VLG2;4
VCD11;VLG3;5
VCD11;VNG1;6
VCD11;VNG10;9
VCD11;VNG11;8
VCD11;VNG12;9
VCD11;VNG2;7
VCD11;VNG3;7
VCD11;VNG4;7
VCD11;VNG5;6
VCD11;VNG6;8
VCD11;VNG7;8
VCD11;VNG8;8
VCD11;VNG9;8
VCD12;ARC1;12
VCD12;ARC10;14
VCD12;ARC11;14
VCD12;ARC12;14
VCD12;ARC13;13
VCD12;ARC14;12
VCD12;ARC15;11
VCD12;ARC16;10
VCD12;ARC17;15
VCD12;ARC18;15
VCD12;ARC19;11
VCD12;ARC2;13
VCD12;ARC20;10
VCD12;ARC21;9
VCD12;ARC3;13
VCD12;ARC4;13
VCD12;ARC5;13
VCD12;ARC6;12
VCD12;ARC7;11
VCD12;ARC8;14
VCD12;ARC9;14
VCD12;AVE1;4
VCD12;AVE2;5
VCD12;AVE3;7
VCD12;AVE4;6
VCD12;AVE5;5
VCD12;CAV1;7
VCD12;CAV2;7
VCD12;CAV3;8
VCD12;ESP1;8
VCD12;GDM1;5
VCD12;GDM2;6
VCD12;GDM3;5
VCD12;GDM4;6
VCD12;GDM5;7
VCD12;GDM6;7
VCD12;GDM7;7
VCD12;GDM8;8
VCD12;GDM9;7
VCD12;MAI1;3
VCD12;MAI2;2
VCD12;MAI3;3
VCD12;MAI4;4
VCD12;MAI5;3
VCD12;MTS1;4
VCD12;MTS2;3
VCD12;MTS3;3
VCD12;OAZ1;13
VCD12;OAZ2;12
VCD12;OAZ3;12
VCD12;OAZ4;13
VCD12;OAZ5;14
VCD12;OAZ6;14
VCD12;OAZ7;13
VCD12;OAZ8;12
VCD12;PRD1;8
VCD12;PRD2;7
VCD12;PRD3;7
VCD12;PRD4;7
VCD12;PRD5;6
VCD12;PRD6;6
VCD12;PRD7;6
VCD12;PRD8;7
VCD12;PRD9;6
VCD12;PRT1;5
VCD12;PRT2;4
VCD12;PRT3;4
VCD12;PV_VC;4
VCD12;PVZ2;5
VCD12;PVZ3;6
VCD12;PVZ4;6
VCD12;PVZ5;5
VCD12;PVZ6;4
VCD12;RAV1;9
VCD12;RAV10;18
VCD12;RAV2;12
VCD12;RAV3;12
VCD12;RAV4;12
VCD12;RAV5;14
VCD12;RAV6;15
VCD12;RAV7;15
VCD12;RAV8;16
VCD12;RAV9;17
VCD12;SJM1;12
VCD12;SMF1;11
VCD12;SMF10;8
VCD12;SMF11;9
VCD12;SMF12;10
VCD12;SMF2;10
VCD12;SMF3;10
VCD12;SMF4;11
VCD12;SMF5;9
VCD12;SMF6;9
VCD12;SMF7;9
VCD12;SMF8;10
VCD12;SMF9;11
VCD12;STR1;4
VCD12;STR2;5
VCD12;STR3;5
VCD12;STR4;4
VCD12;STR5;6
VCD12;STR6;4
VCD12;STR7;7
VCD12;STR8;4
VCD12;TES1;8
VCD12;TES10;8
VCD12;TES11;9
VCD12;TES12;10
VCD12;TES2;7
VCD12;TES3;7
VCD12;TES4;6
VCD12;TES5;5
VCD12;TES6;9
VCD12;TES7;8
VCD12;TES8;6
VCD12;TES9;8
VCD12;TRF1;3
VCD12;TRF2;2
VCD12;TRF3;3
VCD12;VCB1;13
VCD12;VCB2;12
VCD12;VCB3;13
VCD12;VCB4;14
VCD12;VCB5;13
VCD12;VCB6;14
VCD12;VCB7;14
VCD12;VCB8;14
VCD12;VCB9;15
VCD12;VCD10;3
VCD12;VCD11;2
VCD12;VCD12;1
VCD12;VCD2;4
VCD12;VCD3;3
VCD12;VCD4;5
VCD12;VCD5;4
VCD12;VCD6;3
VCD12;VCD7;2
VCD12;VCD8;2
VCD12;VCD9;3
VCD12;VLG1;5
VCD12;VLG2;4
VCD12;VLG3;5
VCD12;VNG1;5
VCD12;VNG10;8
VCD12;VNG11;8
VCD12;VNG12;9
VCD12;VNG2;6
VCD12;VNG3;6
VCD12;VNG4;6
VCD12;VNG5;5
VCD12;VNG6;7
VCD12;VNG7;7
VCD12;VNG8;7
VCD12;VNG9;8
VCD2;ARC1;13
VCD2;ARC10;15
VCD2;ARC11;15
VCD2;ARC12;15
VCD2;ARC13;14
VCD2;ARC14;13
VCD2;ARC15;12
VCD2;ARC16;11
VCD2;ARC17;16
VCD2;ARC18;16
VCD2;ARC19;12
VCD2;ARC2;14
VCD2;ARC20;11
VCD2;ARC21;10
VCD2;ARC3;14
VCD2;ARC4;14
VCD2;ARC5;14
VCD2;ARC6;13
VCD2;ARC7;12
VCD2;ARC8;15
VCD2;ARC9;15
VCD2;AVE1;6
VCD2;AVE2;7
VCD2;AVE3;9
VCD2;AVE4;8
VCD2;AVE5;7
VCD2;CAV1;5
VCD2;CAV2;5
VCD2;CAV3;6
VCD2;ESP1;9
VCD2;GDM1;6
VCD2;GDM2;7
VCD2;GDM3;6
VCD2;GDM4;7
VCD2;GDM5;8
VCD2;GDM6;8
VCD2;GDM7;8
VCD2;GDM8;9
VCD2;GDM9;8
VCD2;MAI1;4
VCD2;MAI2;4
VCD2;MAI3;5
VCD2;MAI4;5
VCD2;MAI5;5
VCD2;MTS1;5
VCD2;MTS2;4
VCD2;MTS3;4
VCD2;OAZ1;14
VCD2;OAZ2;13
VCD2;OAZ3;13
VCD2;OAZ4;14
VCD2;OAZ5;15
VCD2;OAZ6;15
VCD2;OAZ7;14
VCD2;OAZ8;13
VCD2;PRD1;9
VCD2;PRD2;8
VCD2;PRD3;9
VCD2;PRD4;9
VCD2;PRD5;7
VCD2;PRD6;8
VCD2;PRD7;8
VCD2;PRD8;8
VCD2;PRD9;7
VCD2;PRT1;6
VCD2;PRT2;5
VCD2;PRT3;5
VCD2;PV_VC;2
VCD2;PVZ2;2
VCD2;PVZ3;3
VCD2;PVZ4;4
VCD2;PVZ5;3
VCD2;PVZ6;3
VCD2;RAV1;10
VCD2;RAV10;19
VCD2;RAV2;13
VCD2;RAV3;13
VCD2;RAV4;13
VCD2;RAV5;15
VCD2;RAV6;16
VCD2;RAV7;16
VCD2;RAV8;17
VCD2;RAV9;18
VCD2;SJM1;13
VCD2;SMF1;12
VCD2;SMF10;9
VCD2;SMF11;10
VCD2;SMF12;11
VCD2;SMF2;11
VCD2;SMF3;11
VCD2;SMF4;12
VCD2;SMF5;10
VCD2;SMF6;10
VCD2;SMF7;10
VCD2;SMF8;11
VCD2;SMF9;12
VCD2;STR1;6
VCD2;STR2;7
VCD2;STR3;7
VCD2;STR4;6
VCD2;STR5;8
VCD2;STR6;6
VCD2;STR7;9
VCD2;STR8;6
VCD2;TES1;9
VCD2;TES10;9
VCD2;TES11;10
VCD2;TES12;11
VCD2;TES2;9
VCD2;TES3;9
VCD2;TES4;8
VCD2;TES5;7
VCD2;TES6;10
VCD2;TES7;10
VCD2;TES8;8
VCD2;TES9;9
VCD2;TRF1;5
VCD2;TRF2;4
VCD2;TRF3;5
VCD2;VCB1;14
VCD2;VCB2;13
VCD2;VCB3;14
VCD2;VCB4;15
VCD2;VCB5;14
VCD2;VCB6;15
VCD2;VCB7;15
VCD2;VCB8;15
VCD2;VCB9;16
VCD2;VCD10;3
VCD2;VCD11;3
VCD2;VCD12;4
VCD2;VCD2;1
VCD2;VCD3;2
VCD2;VCD4;2
VCD2;VCD5;2
VCD2;VCD6;2
VCD2;VCD7;3
VCD2;VCD8;3
VCD2;VCD9;3
VCD2;VLG1;6
VCD2;VLG2;6
VCD2;VLG3;7
VCD2;VNG1;6
VCD2;VNG10;9
VCD2;VNG11;9
VCD2;VNG12;10
VCD2;VNG2;7
VCD2;VNG3;7
VCD2;VNG4;7
VCD2;VNG5;6
VCD2;VNG6;8
VCD2;VNG7;8
VCD2;VNG8;8
VCD2;VNG9;9
VCD3;ARC1;12
VCD3;ARC10;14
VCD3;ARC11;14
VCD3;ARC12;14
VCD3;ARC13;13
VCD3;ARC14;12
VCD3;ARC15;11
VCD3;ARC16;10
VCD3;ARC17;15
VCD3;ARC18;15
VCD3;ARC19;11
VCD3;ARC2;13
VCD3;ARC20;10
VCD3;ARC21;9
VCD3;ARC3;13
VCD3;ARC4;13
VCD3;ARC5;13
VCD3;ARC6;12
VCD3;ARC7;11
VCD3;ARC8;14
VCD3;ARC9;14
VCD3;AVE1;6
VCD3;AVE2;7
VCD3;AVE3;9
VCD3;AVE4;8
VCD3;AVE5;7
VCD3;CAV1;6
VCD3;CAV2;6
VCD3;CAV3;7
VCD3;ESP1;8
VCD3;GDM1;5
VCD3;GDM2;6
VCD3;GDM3;5
VCD3;GDM4;6
VCD3;GDM5;7
VCD3;GDM6;7
VCD3;GDM7;7
VCD3;GDM8;8
VCD3;GDM9;7
VCD3;MAI1;3
VCD3;MAI2;3
VCD3;MAI3;4
VCD3;MAI4;4
VCD3;MAI5;4
VCD3;MTS1;4
VCD3;MTS2;3
VCD3;MTS3;3
VCD3;OAZ1;13
VCD3;OAZ2;12
VCD3;OAZ3;12
VCD3;OAZ4;13
VCD3;OAZ5;14
VCD3;OAZ6;14
VCD3;OAZ7;13
VCD3;OAZ8;12
VCD3;PRD1;8
VCD3;PRD2;7
VCD3;PRD3;8
VCD3;PRD4;9
VCD3;PRD5;6
VCD3;PRD6;7
VCD3;PRD7;7
VCD3;PRD8;7
VCD3;PRD9;6
VCD3;PRT1;5
VCD3;PRT2;4
VCD3;PRT3;4
VCD3;PV_VC;2
VCD3;PVZ2;3
VCD3;PVZ3;4
VCD3;PVZ4;5
VCD3;PVZ5;4
VCD3;PVZ6;4
VCD3;RAV1;9
VCD3;RAV10;18
VCD3;RAV2;12
VCD3;RAV3;12
VCD3;RAV4;12
VCD3;RAV5;14
VCD3;RAV6;15
VCD3;RAV7;15
VCD3;RAV8;16
VCD3;RAV9;17
VCD3;SJM1;12
VCD3;SMF1;11
VCD3;SMF10;8
VCD3;SMF11;9
VCD3;SMF12;10
VCD3;SMF2;10
VCD3;SMF3;10
VCD3;SMF4;11
VCD3;SMF5;9
VCD3;SMF6;9
VCD3;SMF7;9
VCD3;SMF8;10
VCD3;SMF9;11
VCD3;STR1;6
VCD3;STR2;7
VCD3;STR3;7
VCD3;STR4;6
VCD3;STR5;8
VCD3;STR6;6
VCD3;STR7;9
VCD3;STR8;6
VCD3;TES1;8
VCD3;TES10;8
VCD3;TES11;9
VCD3;TES12;10
VCD3;TES2;9
VCD3;TES3;9
VCD3;TES4;8
VCD3;TES5;7
VCD3;TES6;9
VCD3;TES7;10
VCD3;TES8;8
VCD3;TES9;8
VCD3;TRF1;5
VCD3;TRF2;4
VCD3;TRF3;5
VCD3;VCB1;13
VCD3;VCB2;12
VCD3;VCB3;13
VCD3;VCB4;14
VCD3;VCB5;13
VCD3;VCB6;14
VCD3;VCB7;14
VCD3;VCB8;14
VCD3;VCB9;15
VCD3;VCD10;3
VCD3;VCD11;3
VCD3;VCD12;3
VCD3;VCD2;2
VCD3;VCD3;1
VCD3;VCD4;3
VCD3;VCD5;3
VCD3;VCD6;2
VCD3;VCD7;2
VCD3;VCD8;2
VCD3;VCD9;2
VCD3;VLG1;5
VCD3;VLG2;5
VCD3;VLG3;6
VCD3;VNG1;5
VCD3;VNG10;8
VCD3;VNG11;8
VCD3;VNG12;9
VCD3;VNG2;6
VCD3;VNG3;6
VCD3;VNG4;6
VCD3;VNG5;5
VCD3;VNG6;7
VCD3;VNG7;7
VCD3;VNG8;7
VCD3;VNG9;8
VCD4;ARC1;14
VCD4;ARC10;16
VCD4;ARC11;16
VCD4;ARC12;16
VCD4;ARC13;15
VCD4;ARC14;14
VCD4;ARC15;13
VCD4;ARC16;12
VCD4;ARC17;17
VCD4;ARC18;17
VCD4;ARC19;13
VCD4;ARC2;15
VCD4;ARC20;12
VCD4;ARC21;11
VCD4;ARC3;15
VCD4;ARC4;15
VCD4;ARC5;15
VCD4;ARC6;14
VCD4;ARC7;13
VCD4;ARC8;16
VCD4;ARC9;16
VCD4;AVE1;7
VCD4;AVE2;8
VCD4;AVE3;10
VCD4;AVE4;9
VCD4;AVE5;8
VCD4;CAV1;4
VCD4;CAV2;4
VCD4;CAV3;5
VCD4;ESP1;10
VCD4;GDM1;7
VCD4;GDM2;8
VCD4;GDM3;7
VCD4;GDM4;8
VCD4;GDM5;9
VCD4;GDM6;9
VCD4;GDM7;9
VCD4;GDM8;10
VCD4;GDM9;9
VCD4;MAI1;5
VCD4;MAI2;5
VCD4;MAI3;6
VCD4;MAI4;6
VCD4;MAI5;6
VCD4;MTS1;6
VCD4;MTS2;5
VCD4;MTS3;5
VCD4;OAZ1;15
VCD4;OAZ2;14
VCD4;OAZ3;14
VCD4;OAZ4;15
VCD4;OAZ5;16
VCD4;OAZ6;16
VCD4;OAZ7;15
VCD4;OAZ8;14
VCD4;PRD1;10
VCD4;PRD2;9
VCD4;PRD3;10
VCD4;PRD4;10
VCD4;PRD5;8
VCD4;PRD6;9
VCD4;PRD7;9
VCD4;PRD8;9
VCD4;PRD9;8
VCD4;PRT1;7
VCD4;PRT2;6
VCD4;PRT3;6
VCD4;PV_VC;3
VCD4;PVZ2;2
VCD4;PVZ3;2
VCD4;PVZ4;3
VCD4;PVZ5;2
VCD4;PVZ6;2
VCD4;RAV1;11
VCD4;RAV10;20
VCD4;RAV2;14
VCD4;RAV3;14
VCD4;RAV4;14
VCD4;RAV5;16
VCD4;RAV6;17
VCD4;RAV7;17
VCD4;RAV8;18
VCD4;RAV9;19
VCD4;SJM1;14
VCD4;SMF1;13
VCD4;SMF10;10
VCD4;SMF11;11
VCD4;SMF12;12
VCD4;SMF2;12
VCD4;SMF3;12
VCD4;SMF4;13
VCD4;SMF5;11
VCD4;SMF6;11
VCD4;SMF7;11
VCD4;SMF8;12
VCD4;SMF9;13
VCD4;STR1;7
VCD4;STR2;8
VCD4;STR3;8
VCD4;STR4;7
VCD4;STR5;9
VCD4;STR6;7
VCD4;STR7;10
VCD4;STR8;7
VCD4;TES1;10
VCD4;TES10;10
VCD4;TES11;11
VCD4;TES12;12
VCD4;TES2;10
VCD4;TES3;10
VCD4;TES4;9
VCD4;TES5;8
VCD4;TES6;11
VCD4;TES7;11
VCD4;TES8;9
VCD4;TES9;10
VCD4;TRF1;6
VCD4;TRF2;5
VCD4;TRF3;6
VCD4;VCB1;15
VCD4;VCB2;14
VCD4;VCB3;15
VCD4;VCB4;16
VCD4;VCB5;15
VCD4;VCB6;16
VCD4;VCB7;16
VCD4;VCB8;16
VCD4;VCB9;17
VCD4;VCD10;3
VCD4;VCD11;4
VCD4;VCD12;5
VCD4;VCD2;2
VCD4;VCD3;3
VCD4;VCD4;1
VCD4;VCD5;2
VCD4;VCD6;3
VCD4;VCD7;4
VCD4;VCD8;4
VCD4;VCD9;4
VCD4;VLG1;7
VCD4;VLG2;7
VCD4;VLG3;8
VCD4;VNG1;7
VCD4;VNG10;10
VCD4;VNG11;10
VCD4;VNG12;11
VCD4;VNG2;8
VCD4;VNG3;8
VCD4;VNG4;8
VCD4;VNG5;7
VCD4;VNG6;9
VCD4;VNG7;9
VCD4;VNG8;9
VCD4;VNG9;10
VCD5;ARC1;14
VCD5;ARC10;16
VCD5;ARC11;16
VCD5;ARC12;16
VCD5;ARC13;15
VCD5;ARC14;14
VCD5;ARC15;13
VCD5;ARC16;12
VCD5;ARC17;17
VCD5;ARC18;17
VCD5;ARC19;13
VCD5;ARC2;15
VCD5;ARC20;12
VCD5;ARC21;11
VCD5;ARC3;15
VCD5;ARC4;15
VCD5;ARC5;15
VCD5;ARC6;14
VCD5;ARC7;13
VCD5;ARC8;16
VCD5;ARC9;16
VCD5;AVE1;6
VCD5;AVE2;7
VCD5;AVE3;9
VCD5;AVE4;8
VCD5;AVE5;7
VCD5;CAV1;5
VCD5;CAV2;5
VCD5;CAV3;6
VCD5;ESP1;10
VCD5;GDM1;7
VCD5;GDM2;8
VCD5;GDM3;7
VCD5;GDM4;8
VCD5;GDM5;9
VCD5;GDM6;9
VCD5;GDM7;9
VCD5;GDM8;10
VCD5;GDM9;9
VCD5;MAI1;5
VCD5;MAI2;5
VCD5;MAI3;6
VCD5;MAI4;6
VCD5;MAI5;5
VCD5;MTS1;6
VCD5;MTS2;5
VCD5;MTS3;5
VCD5;OAZ1;15
VCD5;OAZ2;14
VCD5;OAZ3;14
VCD5;OAZ4;15
VCD5;OAZ5;16
VCD5;OAZ6;16
VCD5;OAZ7;15
VCD5;OAZ8;14
VCD5;PRD1;10
VCD5;PRD2;9
VCD5;PRD3;9
VCD5;PRD4;9
VCD5;PRD5;8
VCD5;PRD6;8
VCD5;PRD7;8
VCD5;PRD8;9
VCD5;PRD9;8
VCD5;PRT1;7
VCD5;PRT2;6
VCD5;PRT3;6
VCD5;PV_VC;3
VCD5;PVZ2;3
VCD5;PVZ3;3
VCD5;PVZ4;4
VCD5;PVZ5;3
VCD5;PVZ6;2
VCD5;RAV1;11
VCD5;RAV10;20
VCD5;RAV2;14
VCD5;RAV3;14
VCD5;RAV4;14
VCD5;RAV5;16
VCD5;RAV6;17
VCD5;RAV7;17
VCD5;RAV8;18
VCD5;RAV9;19
VCD5;SJM1;14
VCD5;SMF1;13
VCD5;SMF10;10
VCD5;SMF11;11
VCD5;SMF12;12
VCD5;SMF2;12
VCD5;SMF3;12
VCD5;SMF4;13
VCD5;SMF5;11
VCD5;SMF6;11
VCD5;SMF7;11
VCD5;SMF8;12
VCD5;SMF9;13
VCD5;STR1;6
VCD5;STR2;7
VCD5;STR3;7
VCD5;STR4;6
VCD5;STR5;8
VCD5;STR6;6
VCD5;STR7;9
VCD5;STR8;6
VCD5;TES1;10
VCD5;TES10;10
VCD5;TES11;11
VCD5;TES12;12
VCD5;TES2;9
VCD5;TES3;9
VCD5;TES4;8
VCD5;TES5;7
VCD5;TES6;11
VCD5;TES7;10
VCD5;TES8;8
VCD5;TES9;10
VCD5;TRF1;5
VCD5;TRF2;4
VCD5;TRF3;5
VCD5;VCB1;15
VCD5;VCB2;14
VCD5;VCB3;15
VCD5;VCB4;16
VCD5;VCB5;15
VCD5;VCB6;16
VCD5;VCB7;16
VCD5;VCB8;16
VCD5;VCB9;17
VCD5;VCD10;2
VCD5;VCD11;3
VCD5;VCD12;4
VCD5;VCD2;2
VCD5;VCD3;3
VCD5;VCD4;2
VCD5;VCD5;1
VCD5;VCD6;2
VCD5;VCD7;3
VCD5;VCD8;4
VCD5;VCD9;4
VCD5;VLG1;7
VCD5;VLG2;6
VCD5;VLG3;7
VCD5;VNG1;7
VCD5;VNG10;10
VCD5;VNG11;10
VCD5;VNG12;11
VCD5;VNG2;8
VCD5;VNG3;8
VCD5;VNG4;8
VCD5;VNG5;7
VCD5;VNG6;9
VCD5;VNG7;9
VCD5;VNG8;9
VCD5;VNG9;10
VCD6;ARC1;13
VCD6;ARC10;15
VCD6;ARC11;15
VCD6;ARC12;15
VCD6;ARC13;14
VCD6;ARC14;13
VCD6;ARC15;12
VCD6;ARC16;11
VCD6;ARC17;16
VCD6;ARC18;16
VCD6;ARC19;12
VCD6;ARC2;14
VCD6;ARC20;11
VCD6;ARC21;10
VCD6;ARC3;14
VCD6;ARC4;14
VCD6;ARC5;14
VCD6;ARC6;13
VCD6;ARC7;12
VCD6;ARC8;15
VCD6;ARC9;15
VCD6;AVE1;5
VCD6;AVE2;6
VCD6;AVE3;8
VCD6;AVE4;7
VCD6;AVE5;6
VCD6;CAV1;6
VCD6;CAV2;6
VCD6;CAV3;7
VCD6;ESP1;9
VCD6;GDM1;6
VCD6;GDM2;7
VCD6;GDM3;6
VCD6;GDM4;7
VCD6;GDM5;8
VCD6;GDM6;8
VCD6;GDM7;8
VCD6;GDM8;9
VCD6;GDM9;8
VCD6;MAI1;4
VCD6;MAI2;4
VCD6;MAI3;5
VCD6;MAI4;5
VCD6;MAI5;4
VCD6;MTS1;5
VCD6;MTS2;4
VCD6;MTS3;4
VCD6;OAZ1;14
VCD6;OAZ2;13
VCD6;OAZ3;13
VCD6;OAZ4;14
VCD6;OAZ5;15
VCD6;OAZ6;15
VCD6;OAZ7;14
VCD6;OAZ8;13
VCD6;PRD1;9
VCD6;PRD2;8
VCD6;PRD3;8
VCD6;PRD4;8
VCD6;PRD5;7
VCD6;PRD6;7
VCD6;PRD7;7
VCD6;PRD8;8
VCD6;PRD9;7
VCD6;PRT1;6
VCD6;PRT2;5
VCD6;PRT3;5
VCD6;PV_VC;3
VCD6;PVZ2;3
VCD6;PVZ3;4
VCD6;PVZ4;5
VCD6;PVZ5;4
VCD6;PVZ6;3
VCD6;RAV1;10
VCD6;RAV10;19
VCD6;RAV2;13
VCD6;RAV3;13
VCD6;RAV4;13
VCD6;RAV5;15
VCD6;RAV6;16
VCD6;RAV7;16
VCD6;RAV8;17
VCD6;RAV9;18
VCD6;SJM1;13
VCD6;SMF1;12
VCD6;SMF10;9
VCD6;SMF11;10
VCD6;SMF12;11
VCD6;SMF2;11
VCD6;SMF3;11
VCD6;SMF4;12
VCD6;SMF5;10
VCD6;SMF6;10
VCD6;SMF7;10
VCD6;SMF8;11
VCD6;SMF9;12
VCD6;STR1;5
VCD6;STR2;6
VCD6;STR3;6
VCD6;STR4;5
VCD6;STR5;7
VCD6;STR6;5
VCD6;STR7;8
VCD6;STR8;5
VCD6;TES1;9
VCD6;TES10;9
VCD6;TES11;10
VCD6;TES12;11
VCD6;TES2;8
VCD6;TES3;8
VCD6;TES4;7
VCD6;TES5;6
VCD6;TES6;10
VCD6;TES7;9
VCD6;TES8;7
VCD6;TES9;9
VCD6;TRF1;4
VCD6;TRF2;3
VCD6;TRF3;4
VCD6;VCB1;14
VCD6;VCB2;13
VCD6;VCB3;14
VCD6;VCB4;15
VCD6;VCB5;14
VCD6;VCB6;15
VCD6;VCB7;15
VCD6;VCB8;15
VCD6;VCB9;16
VCD6;VCD10;2
VCD6;VCD11;2
VCD6;VCD12;3
VCD6;VCD2;2
VCD6;VCD3;2
VCD6;VCD4;3
VCD6;VCD5;2
VCD6;VCD6;1
VCD6;VCD7;2
VCD6;VCD8;3
VCD6;VCD9;3
VCD6;VLG1;6
VCD6;VLG2;5
VCD6;VLG3;6
VCD6;VNG1;6
VCD6;VNG10;9
VCD6;VNG11;9
VCD6;VNG12;10
VCD6;VNG2;7
VCD6;VNG3;7
VCD6;VNG4;7
VCD6;VNG5;6
VCD6;VNG6;8
VCD6;VNG7;8
VCD6;VNG8;8
VCD6;VNG9;9
VCD7;ARC1;12
VCD7;ARC10;14
VCD7;ARC11;14
VCD7;ARC12;14
VCD7;ARC13;13
VCD7;ARC14;12
VCD7;ARC15;11
VCD7;ARC16;10
VCD7;ARC17;15
VCD7;ARC18;15
VCD7;ARC19;11
VCD7;ARC2;13
VCD7;ARC20;10
VCD7;ARC21;9
VCD7;ARC3;13
VCD7;ARC4;13
VCD7;ARC5;13
VCD7;ARC6;12
VCD7;ARC7;11
VCD7;ARC8;14
VCD7;ARC9;14
VCD7;AVE1;5
VCD7;AVE2;6
VCD7;AVE3;8
VCD7;AVE4;7
VCD7;AVE5;6
VCD7;CAV1;7
VCD7;CAV2;7
VCD7;CAV3;8
VCD7;ESP1;8
VCD7;GDM1;5
VCD7;GDM2;6
VCD7;GDM3;5
VCD7;GDM4;6
VCD7;GDM5;7
VCD7;GDM6;7
VCD7;GDM7;7
VCD7;GDM8;8
VCD7;GDM9;7
VCD7;MAI1;3
VCD7;MAI2;3
VCD7;MAI3;4
VCD7;MAI4;4
VCD7;MAI5;4
VCD7;MTS1;4
VCD7;MTS2;3
VCD7;MTS3;3
VCD7;OAZ1;13
VCD7;OAZ2;12
VCD7;OAZ3;12
VCD7;OAZ4;13
VCD7;OAZ5;14
VCD7;OAZ6;14
VCD7;OAZ7;13
VCD7;OAZ8;12
VCD7;PRD1;8
VCD7;PRD2;7
VCD7;PRD3;8
VCD7;PRD4;8
VCD7;PRD5;6
VCD7;PRD6;7
VCD7;PRD7;7
VCD7;PRD8;7
VCD7;PRD9;6
VCD7;PRT1;5
VCD7;PRT2;4
VCD7;PRT3;4
VCD7;PV_VC;3
VCD7;PVZ2;4
VCD7;PVZ3;5
VCD7;PVZ4;6
VCD7;PVZ5;5
VCD7;PVZ6;4
VCD7;RAV1;9
VCD7;RAV10;18
VCD7;RAV2;12
VCD7;RAV3;12
VCD7;RAV4;12
VCD7;RAV5;14
VCD7;RAV6;15
VCD7;RAV7;15
VCD7;RAV8;16
VCD7;RAV9;17
VCD7;SJM1;12
VCD7;SMF1;11
VCD7;SMF10;8
VCD7;SMF11;9
VCD7;SMF12;10
VCD7;SMF2;10
VCD7;SMF3;10
VCD7;SMF4;11
VCD7;SMF5;9
VCD7;SMF6;9
VCD7;SMF7;9
VCD7;SMF8;10
VCD7;SMF9;11
VCD7;STR1;5
VCD7;STR2;6
VCD7;STR3;6
VCD7;STR4;5
VCD7;STR5;7
VCD7;STR6;5
VCD7;STR7;8
VCD7;STR8;5
VCD7;TES1;8
VCD7;TES10;8
VCD7;TES11;9
VCD7;TES12;10
VCD7;TES2;8
VCD7;TES3;8
VCD7;TES4;7
VCD7;TES5;6
VCD7;TES6;9
VCD7;TES7;9
VCD7;TES8;7
VCD7;TES9;8
VCD7;TRF1;4
VCD7;TRF2;3
VCD7;TRF3;4
VCD7;VCB1;13
VCD7;VCB2;12
VCD7;VCB3;13
VCD7;VCB4;14
VCD7;VCB5;13
VCD7;VCB6;14
VCD7;VCB7;14
VCD7;VCB8;14
VCD7;VCB9;15
VCD7;VCD10;3
VCD7;VCD11;2
VCD7;VCD12;2
VCD7;VCD2;3
VCD7;VCD3;2
VCD7;VCD4;4
VCD7;VCD5;3
VCD7;VCD6;2
VCD7;VCD7;1
VCD7;VCD8;2
VCD7;VCD9;3
VCD7;VLG1;5
VCD7;VLG2;5
VCD7;VLG3;6
VCD7;VNG1;5
VCD7;VNG10;8
VCD7;VNG11;8
VCD7;VNG12;9
VCD7;VNG2;6
VCD7;VNG3;6
VCD7;VNG4;6
VCD7;VNG5;5
VCD7;VNG6;7
VCD7;VNG7;7
VCD7;VNG8;7
VCD7;VNG9;8
VCD8;ARC1;11
VCD8;ARC10;13
VCD8;ARC11;13
VCD8;ARC12;13
VCD8;ARC13;12
VCD8;ARC14;11
VCD8;ARC15;10
VCD8;ARC16;9
VCD8;ARC17;14
VCD8;ARC18;14
VCD8;ARC19;10
VCD8;ARC2;12
VCD8;ARC20;9
VCD8;ARC21;8
VCD8;ARC3;12
VCD8;ARC4;12
VCD8;ARC5;12
VCD8;ARC6;11
VCD8;ARC7;10
VCD8;ARC8;13
VCD8;ARC9;13
VCD8;AVE1;5
VCD8;AVE2;6
VCD8;AVE3;8
VCD8;AVE4;7
VCD8;AVE5;6
VCD8;CAV1;7
VCD8;CAV2;7
VCD8;CAV3;8
VCD8;ESP1;7
VCD8;GDM1;4
VCD8;GDM2;5
VCD8;GDM3;4
VCD8;GDM4;5
VCD8;GDM5;6
VCD8;GDM6;6
VCD8;GDM7;6
VCD8;GDM8;7
VCD8;GDM9;6
VCD8;MAI1;2
VCD8;MAI2;2
VCD8;MAI3;3
VCD8;MAI4;3
VCD8;MAI5;3
VCD8;MTS1;3
VCD8;MTS2;2
VCD8;MTS3;2
VCD8;OAZ1;12
VCD8;OAZ2;11
VCD8;OAZ3;11
VCD8;OAZ4;12
VCD8;OAZ5;13
VCD8;OAZ6;13
VCD8;OAZ7;12
VCD8;OAZ8;11
VCD8;PRD1;7
VCD8;PRD2;6
VCD8;PRD3;7
VCD8;PRD4;8
VCD8;PRD5;5
VCD8;PRD6;6
VCD8;PRD7;6
VCD8;PRD8;6
VCD8;PRD9;5
VCD8;PRT1;4
VCD8;PRT2;3
VCD8;PRT3;3
VCD8;PV_VC;3
VCD8;PVZ2;4
VCD8;PVZ3;5
VCD8;PVZ4;6
VCD8;PVZ5;5
VCD8;PVZ6;5
VCD8;RAV1;8
